id;descripcion;provincia_id
8658;PISCUNO;17
8659;QUEBRADA DEL AGUA;17
8660;SALAR DE POCITOS;17
8661;SOCOMPA;17
8662;TACA TACA;17
8663;TOLAR CHICO;17
8664;LA HORQUETA;13
8665;LA PICHANA;13
8666;LA TOMBINA;13
8667;LA TOSCA;13
8668;LA VASCONIA;13
8669;LAS AGUADITAS;13
8670;LOS CLAVELES;13
8671;LOS SIFONES;13
8672;LOS TABLEROS;13
8673;PIEDRA DE AFILAR;13
8674;AGUADA TOLEDO;15
8675;CHACRAS DE MONTE HERMOSO;15
8676;CHINA MUERTA;15
8677;LOMA DE LA LATA;15
8678;SAUZAL BONITO;15
8679;ARROYO BLANCO;15
8680;ARAZA;14
8681;COLONIA MILAGRO;14
8682;CUÑA PIRU;14
8683;CUÑA PIRU I;14
8684;EL PORTON;14
8685;EL TIGRE;14
8686;INDUMAR;14
8687;JOSE LUIS;14
8688;LAS YERBAS;14
8689;PICADA PROPAGANDA;14
8690;SALTITO II;14
8691;TAMANDUA;14
8692;TRES ARROYOS;14
8693;YERBAL VIEJO;14
8694;NUCLEO II;14
8695;KILOMETRO 17 (RUTA 8);14
8696;EL CHENQUE;15
8697;PANTANITOS;15
8698;VILLA UNION;15
8699;AGRIO DEL MEDIO;15
8700;CODIHUE;15
8701;COVUNCO ABAJO;15
8702;COVUNCO CENTRO;15
8703;BARRIO SANTA TERESITA;17
8704;AGUA BLANCA;17
8705;EL CEIBAL;17
8706;EL PRADO;17
8707;EL SALADILLO;17
8708;EL ZAPALLAR;17
8709;LA CUEVA;17
8710;LA RAMADA;17
8711;LA TRAMPA (FINCA);17
8712;LAS HORQUETAS;17
8713;LOS CORRALES;17
8714;LOS NOGALES;17
8715;LOS NOQUES;17
8716;MADRE VIEJA;17
8717;OJO DE AGUA;17
8718;PALOMITAS;17
8719;PUESTO VIEJO;17
8720;SANTA RITA;17
8721;AGUA BLANCA;17
8722;AGUA LINDA;17
8723;BOBADAL;17
8724;CAMPO EL TIGRE;17
8725;SAN JOSE;17
8726;SAN MANUEL;17
8727;SAN MARTIN;17
8728;SAN MIGUEL;17
8729;TORON;17
8730;LA JUNTA;13
8731;LA SALINILLA;13
8732;LA VALENCIANA;13
8733;LAS CHACRAS;13
8734;LLANO BLANCO;13
8735;LOS CARRIZALES;13
8736;LOS CORRALES;13
8737;LOS MOLLES;13
8738;LUANCO;13
8739;MINACAR;13
8740;PATA MORA;13
8741;COSTA ANZORENA;13
8742;CUADRO ORTEGA;13
8743;EL CAPACHO;13
8744;EL BARRERITO;14
8745;EL PALMITAL;14
8746;EL SALTITO;14
8747;FLOR DE MAYO;14
8748;LA UVA;14
8749;CANCHA HUINGANCO;15
8750;CHACAY MELEHUE/EL ALAMITO;15
8751;COCHICO;15
8752;COYUCO;15
8753;EL ALAMITO;15
8754;LEUTO CABALLO;15
8755;LONCO VACA;15
8756;PALO BLANCO;17
8757;PALO SANTO;17
8758;PANTANILLO;17
8759;PASO DE LA CRUZ;17
8760;PILCOMAYO;17
8761;POZO GRANDE;17
8762;POZO HALLADO;17
8763;POZO LARGO;17
8764;POZO NUEVO;17
8765;POZO VERDE;17
8766;PUERTA BLANCA;17
8767;PUESTO DEL MEDIO;17
8768;PUESTO LA PROVIDENCIA;17
8769;REINA DEL VALLE;17
8770;REMANCITO;17
8771;RESISTENCIA;17
8772;RETIRO;17
8773;RIO SECO;17
8774;SALADILLO DE JUAREZ;17
8775;SALTA FORESTAL;17
8776;SAN ALFONSO;17
8777;SAN ANDRES;17
8778;SAN ANTONIO;17
8779;SAN BERNARDO;17
8780;SAN CAYETANO;17
8781;SAN CRISTOBAL;17
8782;SAN DAVID;17
8783;SAN FELIPE;17
8784;SAN FRANCISCO;17
8785;SAN GABRIEL;17
8786;SAN IGNACIO;17
8787;SAN ISIDRO;17
8788;LA PATAGONIA;15
8789;LA PATRIA;15
8790;LOS ALAZANES;15
8791;MALLIN DE LOS CABALLOS;15
8792;MALLIN DEL RUBIO;15
8793;MALLIN QUEMADO;15
8794;PINO SOLO;15
8795;PRIMEROS PINOS;15
8796;SAN DEMETRIO;15
8797;AGUADA DEL LUCERO;15
8798;CARRO QUEBRADO;15
8799;COVUNCO ARRIBA;15
8800;EL CHENQUE;15
8801;CASTELLANOS;17
8802;EL CEIBALITO;17
8803;LA HIGUERA;17
8804;LA TROJA;17
8805;LA UNION;17
8806;BARRIO SAN RAFAEL;17
8807;EL HUAICO;17
8808;SAN NICOLAS;17
8809;SAN PATRICIO;17
8810;SAN ROQUE;17
8811;SANTA CRUZ;17
8812;SANTA ELENA;17
8813;SANTA TERESA;17
8814;TERNERA ATADA;17
8815;TRES DE MAYO;17
8816;TRES HORCONES;17
8817;TRES POZOS;17
8818;VILLA PETRONA;17
8819;HITO 1;17
8820;ALMIRANTE BROWN;17
8821;ALMONA;17
8822;ARAGON;17
8823;ARENAL VIEJO;17
8824;BAJADA GRANDE;17
8825;BALBOA;17
8826;BELLA VISTA;17
8827;FACUNDO QUIROGA;14
8828;FORESTAL (SAN ANTONIO);14
8829;JUAN MANUEL DE ROSAS;14
8830;LAGUNA AZUL;14
8831;NUESTRA SEÑORA DE ITATI;14
8832;PARAJE 130;14
8833;PENINSULA;14
8834;SOBERANIA;14
8835;LA YERBA;14
8836;LAS LIMAS;14
8837;LIBERTAD;14
8838;PICADA MALVINAS;14
8839;PICADA RIO URUGUAY;14
8840;SAN CARLOS;14
8841;TAMANDUA;14
8842;TORTA QUEMADA;14
8843;ALICIA BAJA;14
8844;ABRA ANCHA;15
8845;CARRI LIL;15
8846;CHACRA 8;15
8847;CURRUMIL QUILLEN;15
8848;HARAS PULMARI;15
8849;LONCO MULA;15
8850;RAHUE;15
8851;SAIHUEQUE CACIQUE;15
8852;VILLA UNION;15
8853;EL POTRERILLO;17
8854;EL PUESTITO (FINCA);17
8855;EL QUEBRACHALITO;17
8856;EL QUIRQUINCHO;17
8857;EL REAL;17
8858;EL RECREO;17
8859;EL RETIRO;17
8860;EL REY;17
8861;EL SIMBOL;17
8862;EL SUNCHAL;17
8863;EL TOTORAL;17
8864;SAN JOSE;17
8865;CAMPO LARGO;17
8866;CANDADO;17
8867;COLONIA G;17
8868;EL CARMEN;17
8869;EL MISTOL;17
8870;EL QUEBRACHAL;17
8871;EL TOTORAL;17
8872;FINCA EL CEDRAL;17
8873;GUAYACAN;17
8874;JERONIMO MATORRAS;17
8875;LA ESQUINA;17
8876;LA ESTRELLA;17
8877;LA PAJA;17
8878;LA PROVIDENCIA;17
8879;LOS NARANJOS;17
8880;LOS POCITOS;17
8881;MANUEL ELORDI;17
8882;MARTINEZ DEL TINEO;17
8883;MORTERITO;17
8884;PALO SANTO;17
8885;PARANI;17
8886;POZO AZUL;17
8887;POZO CERCADO;17
8888;POZO LA ESQUINA;17
8889;PUESTO DEL MEDIO;17
8890;RIO PESCADO;17
8891;SAN AGUSTIN;17
8892;SAN ANDRES;17
8893;SANTA CRUZ;17
8894;SANTA MARIA;17
8895;SAUCELITO;17
8896;TRES POZOS;17
8897;RESOLANA;13
8898;RINCON DEL INDIO;13
8899;SANTA TERESA;13
8900;PUERTO UNZUE;8
8901;SARANDI;8
8902;TRES ESQUINAS;8
8903;ESTACION ESCRIÑA;8
8904;CANDIA;9
8905;COGORNO;9
8906;COLONIA CANO;9
8907;COLONIA EL DORADO;9
8908;COLONIA LAGUNA GOBERNADOR;9
8909;COLONIA SAN ANTONIO;9
8910;COLONIA SAN ISIDRO;9
8911;COLONIA YATAY;9
8912;EL CERRITO;9
8913;EL MBIGUA;9
8914;GUAYACANTY;9
8915;HERTELENDY;9
8916;KILOMETRO 117;9
8917;LA LUISA;9
8918;LA PLAYA;9
8919;MAGLIETTI;9
8920;PASO POLENTA;9
8921;PRESIDENTE YRIGOYEN;9
8922;PUERTA MISION;9
8923;TRES VECINOS (BERNARDO IRIGOYEN);14
8924;VILLA UNION;14
8925;PIÑALITO NORTE;14
8926;PUERTO ANDRESITO;14
8927;PUERTO DESEADO;14
8928;ANDRESITO (EL SOBERBIO);14
8929;ARROYO BONITO (EL SOBERBIO);14
8930;COLONIA FLORIDA;14
8931;COLONIA PRIMAVERA;14
8932;EL BOTON (EL SOBERBIO);14
8933;EL LUCERO (SAN VICENTE);14
8934;EL PACIFICO (SAN VICENTE);14
8935;EL SOCORRO;14
8936;FRAY LUIS BELTRAN;14
8937;GUIRAY;14
8938;BOCA DE LA TRAVESIA;16
8939;COLONIA LA LUISA;16
8940;COLONIA SANTA ROSA;16
8941;COLONIA SANTA TERESITA;16
8942;EL PORVENIR;16
8943;SEGUNDA ANGOSTURA;16
8944;BARRIO PLANTA COMPRESORA DE GAS;16
8945;BARDA COLORADA;16
8946;BLANCURA CENTRO;16
8947;CHASICO;16
8948;LA ANGOSTURA;16
8949;EL YESO;17
8950;EL YUCHAN;17
8951;ESPERANZA;17
8952;ESTANCIA VIEJA DEL REY;17
8953;FINCA EL ALGARROBAL;17
8954;FINCA EL MILAGRO;17
8955;FINCA EL MOLLAR;17
8956;FINCA LA FLORESTA;17
8957;FINCA LA MORALEJA;17
8958;FINCA LOS TAPIRES;17
8959;FLOR DE MAYO;17
8960;INDEPENDENCIA;17
8961;JUME POZO;17
8962;LA AGUADA;17
8963;LA ARGENTINA;17
8964;LA BOMBA;17
8965;LA CANDELARIA;17
8966;LA FLORIDA;17
8967;LA JORNADA;17
8968;AGUA BLANCA;17
8969;ALTO DEL MISTOL;17
8970;ARENALES;17
8971;BAJO GRANDE;17
8972;CORRAL QUEMADO;17
8973;CUCHI POZO;17
8974;EL ALTAMISQUI;17
8975;EL BORDO;17
8976;EL GARABATAL;17
8977;EL GUANACO;17
8978;EL GUAYACAN;17
8979;EL MOJON;17
8980;EL PACARA;17
8981;EL PASTIADERO;17
8982;EL PORVENIR;17
8983;EL SAUZAL;17
8984;EL VALLECITO;17
8985;EL ALGARROBAL;10
8986;EL BRETE;10
8987;EL CUCHO;10
8988;SAN MIGUEL;12
8989;EL JUMEAL;12
8990;LOS LAPACHOS;10
8991;SAN VICENTE;10
8992;DESPENSA;10
8993;DURAZNAL;10
8994;JAIRE;10
8995;OVEJERIA;10
8996;TIRAXI GRANDE;10
8997;YERBA BUENA;10
8998;LONCO VACA;16
8999;QUILI MALAL;16
9000;RENTERIA;16
9001;COLONIA CEFERINO NAMUNCURA;16
9002;COLONIA CONFLUENCIA;16
9003;CAMPO LARGO;17
9004;CAMPO LIBRE;17
9005;DIQUE ITIYURO;17
9006;EL ALGARROBAL;17
9007;EL BREAL;17
9008;EL CAMPAMENTO;17
9009;EL CARMEN;17
9010;EL CASTIGADO;17
9011;EL CHILCAR;17
9012;EL CHIVIL;17
9013;EL CHORRO;17
9014;EL DESIERTO;17
9015;EL ESCONDIDO;17
9016;EL ESPINILLO;17
9017;EL MELONAR;17
9018;EL OCULTO;17
9019;EL PAJEAL;17
9020;EL PESCADITO;17
9021;EL QUEMADO;17
9022;EL SAUCE;17
9023;EL SAUZAL;17
9024;EL SILENCIO;17
9025;EL SURI;17
9026;EL TAJAMAR;17
9027;SAN FRANCISCO;17
9028;SAN JOSE;17
9029;SAN MARTIN;17
9030;SAN RAMON;17
9031;SAN TELMO;17
9032;SANTA FE;17
9033;SANTILLAN;17
9034;SAUZAL;17
9035;SENDA HACHADA;17
9036;TABACO CIMARRON;17
9037;TARTAGALITO;17
9038;TIMBOIRENDA;17
9039;TONONO;17
9040;TRES POZOS;17
9041;TUCUMANCITO;17
9042;TUYUNTI;17
9043;VILLA NUEVA;17
9044;YARIGUARENDA;17
9045;EL PUESTO;17
9046;HORNILLOS;17
9047;KELLOTICAR;17
9048;LA FALDA;17
9049;LA HUERTA;17
9050;LA MISION;17
9051;LA SOLEDAD;17
9052;BAJO VERDE;12
9053;COLOZOCAN;12
9054;ESTANCIA LOS PARAISOS;8
9055;ESTANCIA SANTA INES;8
9056;LA SELVA;8
9057;LAS GURISAS;8
9058;LAS TOSCAS;8
9059;LOS TALAS;8
9060;MOLINO PUBLICO;8
9061;PASO MEDINA;8
9062;PILOTO AVILA;8
9063;SAN RAMIREZ;8
9064;VILLA ALVAREZ;8
9065;ALDEA ANDREOLI;8
9066;ALDEA SAN SIMON;8
9067;ALGARROBITOS;8
9068;ALGARROBITOS SEGUNDO;8
9069;CAMPO GARCIA;8
9070;CAMPO MICHELOUD;8
9071;COLONIA LA ESPERANZA;8
9072;COLONIA SAN JUAN;9
9073;ANCHUMBIL;12
9074;EL CARDON;12
9075;EL CHUSCHIN;12
9076;EL FUERTE;12
9077;EL MOLLE;12
9078;EL ZAPALLAR;12
9079;LA BREA;12
9080;LA CIENAGA;12
9081;LAS CUEVAS;12
9082;LOS NACIMIENTOS;12
9083;LOS PATILLOS;12
9084;MINA DELINA;12
9085;PIEDRA PINTADA;12
9086;PUERTO ALEGRE;12
9087;VILLA ESTHER;12
9088;SANTA CLARA;12
9089;BANDA FLORIDA;12
9090;ARROYO GRANDE;8
9091;ARROYO HONDO;8
9092;EL TENIENTE;17
9093;EL TRASLADO;17
9094;EL TREMENTINAL;17
9095;LA BOLSA;17
9096;LA CURTIEMBRE;17
9097;LA EMBOSCADA;17
9098;LA FLORIDA;17
9099;CABAS;17
9100;CAMARA;17
9101;CANTA RANA;17
9102;CANTEROS;17
9103;EL ALGORROBAL;17
9104;EL BORDO;17
9105;EL CADILLAL;17
9106;EL CAJON;17
9107;EL CEIBAL;17
9108;EL CHURCALITO;17
9109;EL CHURQUI;17
9110;EL PALOMAR;17
9111;EL PORTEZUELO;17
9112;EL PORVENIR;17
9113;EL RECREO;17
9114;HORCONES;17
9115;LA ALMONA;17
9116;LA BAJADA;17
9117;LA BANDA;17
9118;LA BEBIDA;17
9119;LA CARRERA;17
9120;LA CIENAGA;17
9121;LA COSTOSA;17
9122;LA FEDERACION;17
9123;LA FIRMEZA;17
9124;LA HOYADA;17
9125;LA LAGUNA;17
9126;LA SOLEDAD;17
9127;LAS CATITAS;17
9128;LAS DELICIAS;17
9129;LAS LAJAS;17
9130;LAS MERCEDES;17
9131;LAGUNA;17
9132;LIPEO;17
9133;LIZOITE;17
9134;MECOYITA;17
9135;PUCALLPA;17
9136;PUCARA;17
9137;PUEBLO VIEJO;17
9138;RODEO PAMPA;17
9139;SAN F. DE TUCTUCA;17
9140;SAN FELIPE;17
9141;SAN FRANCISCO;17
9142;SAN JOSE;17
9143;SAN JOSE DE AGUILAR;17
9144;SAN JUANCITO;17
9145;SANTA CRUZ;17
9146;SANTA CRUZ DE AGUILAR;17
9147;EL SALADO;18
9148;EL TOPON;18
9149;FINCA EL SALADO;18
9150;VILLA URRUTIA;14
9151;AVELLANEDA;14
9152;COLONIA GUARAYPO;14
9153;GUATAMBU;14
9154;COLONIA SAN PEDRO;9
9155;COLONIA SAN ROQUE;9
9156;COLONIA SIETE QUEBRACHOS;9
9157;COLONIA TAJEREY;9
9158;COLONIA TATANE;9
9159;COMUNIDAD LOTE 21;9
9160;CRUCERO GENERAL BELGRANO;9
9161;EL AGUARA;9
9162;EL ALGARROBAL;9
9163;EL BELLACO;9
9164;EL CABURE;9
9165;EL CACUY;9
9166;EL CEIBAL;9
9167;EL CRUCE;9
9168;EL DESEMBOQUE;9
9169;EL DIVISADERO;9
9170;EL ESCONDIDO;9
9171;EL ESTANQUE;9
9172;EL GALLEGO;9
9173;EL LEON;9
9174;EL MARTILLO;9
9175;EL MATADERO;9
9176;EL MIRADOR;9
9177;EL OCULTO;9
9178;EL PALMAR;9
9179;EL PERDIDO;9
9180;EL PORVENIR;9
9181;EL PONGO;10
9182;EL REMATE;10
9183;LAS ESCALERAS;10
9184;LOS BLANCOS;10
9185;PALPALA;10
9186;RIO BLANCO;10
9187;ARROYO SANTOS GRANDE;8
9188;EL EMPALME;8
9189;EL SALADERO;8
9190;EL SAUCE;8
9191;ESQUINA;8
9192;ESTACION LIBERTADOR GENERAL SAN MARTIN;8
9193;LA ARGENTINA;8
9194;PUERTO PERAZZO;8
9195;SAGASTUME;8
9196;CAMPO JOURBET;8
9197;AGUA VERDE;9
9198;BOLSA DEL PALOMO;9
9199;CAMPO BANDERA;9
9200;CAMPO GRANDE;9
9201;CAMPO LA CRUZ;9
9202;COMUNIDAD ABORIGEN WICHI FWINAFWAS;9
9203;EL MILAGRO;9
9204;EL MISTOLAR;9
9205;EL PALMAR;9
9206;EL PICASO;9
9207;EL POTRERITO;9
9208;EL ROSILLO;9
9209;EL TREBOL;9
9210;EL VIOLIN;9
9211;ISLA VERDE;9
9212;LA ENSENADA;9
9213;LAS MESILLAS;17
9214;LA BONITA;14
9215;LAS MERCEDES;14
9216;MARIANO MORENO;14
9217;MARTIN GÜEMES;14
9218;NUEVA (EL SOBERBIO);14
9219;PICADA EL MOLINO;14
9220;PICADA FLOR;14
9221;PICADA GUARANI;14
9222;PICADA MOJON GRANDE (SAN VICENTE);14
9223;PUERTO ARGENTINO (SAN VICENTE);14
9224;SAN JOSE;14
9225;ALDEA GUAPOY;14
9226;CELMAN;14
9227;EL SUSTO;14
9228;FORTIN MBORORE;14
9229;PUERTO CANOAS;14
9230;PUERTO ERRECABORDE;14
9231;PUERTO PENINSULA;14
9232;ROBILLARD CUE (PUERTO ESPERANZA);14
9233;TIRICA;14
9234;TUPI CUA;14
9235;VILLA ALTA;14
9236;YRYAPU;14
9237;COLONIA CURRI LAMUEN;16
9238;CUATRO ESQUINAS;16
9239;LA FALDA;16
9240;VALLE VERDE;16
9241;MONTE QUEMADO;14
9242;PUERTO AVELLANEDA;14
9243;BARRIO CUATRO BOCAS;14
9244;BARIO ITA;14
9245;GUAYABERA;14
9246;LOS INDIOS;14
9247;MARIANO MORENO;14
9248;MBORORE;14
9249;PICADA GUARAIPO;14
9250;CHAJAIJO;16
9251;CHASICO;16
9252;EL CHACAY;16
9253;QUEPU NIYEU;16
9254;SAN CARLOS;16
9255;TAMBELEN;16
9256;CARAHUASI;10
9257;GUAYATAYOC;10
9258;LAGUNA LARGA;10
9259;LOPIARA;10
9260;MINA PAN DE AZUCAR;10
9261;MINA PIRQUITAS;10
9262;NAZARENO;10
9263;POZUELOS;10
9264;RAMADAS;10
9265;RAMALLO;10
9266;SALITRE;10
9267;SAN JUAN Y MISA RUMI;10
9268;SANTA ANA;10
9269;SANTO DOMINGO;10
9270;CASA COLORADA;10
9271;COYAGUAIMA;10
9272;LOMA BLANCA;10
9273;OROSMAYO;10
9274;CERRO NEGRO;10
9275;PUEBLO VIEJO;10
9276;RIO BLANCO;10
9277;LA REPRESITA;12
9278;LAS LOMITAS;12
9279;PACATALA;12
9280;S.DE LAS HIGUERAS;12
9281;SAN NICOLAS;12
9282;SAN RAMON;12
9283;SANTA TERESA;12
9284;TASQUIN;12
9285;LA ENTRADA;9
9286;LA ESPERANZA;9
9287;LA EXTRANJERA;9
9288;LA FLORENCIA;9
9289;LA JUNTA;9
9290;LA SOLEDAD;9
9291;LAS CALAVERAS;9
9292;MONTE RICO;9
9293;POZO DE LA YEGUA;9
9294;POZO DE LOS PATOS;9
9295;POZO EL YACARE;9
9296;QUEBRACHO COTO;9
9297;SANTA RITA;9
9298;LOS NOGALES;10
9299;SAN PABLO DE REYES;10
9300;AZUL PAMPA;10
9301;CAPLA;10
9302;CASA PUCA;10
9303;CASILLAS;10
9304;CHORCAN;10
9305;CONDOR;10
9306;CORAYA;10
9307;EL PORTILLO;10
9308;LA POMA;10
9309;NEGRA MUERTA;10
9310;OVARA;10
9311;PUCARA;10
9312;QUERAGUA;10
9313;RIO GRANDE;10
9314;RONQUE;10
9315;BARRIO CALLE CIEGA N? 10;16
9316;BARRIO CALLE CIEGA N? 6;16
9317;BARRIO EMERGENTE;16
9318;COLONIA FATIMA;16
9319;BARRIO LA COSTA;16
9320;BARRIO LA HERRADURA;16
9321;LA FORTUNA;17
9322;LA GRANADA;17
9323;LA ISLA;17
9324;LA MINA;17
9325;LA QUENA;17
9326;LA REPRESA;17
9327;LA SOLEDAD;17
9328;LAS CANTORAS;17
9329;LAS CATAS;17
9330;LAS PALMAS;17
9331;LAS PAVAS;17
9332;EL MONTOSO;16
9333;EL PORTEZUELO;16
9334;LIPETREN;16
9335;YUQUICHE;16
9336;RIO CHICO;16
9337;COLONIA REIG;16
9338;ACOSTA;17
9339;CARAHUASI;17
9340;CINCO DURAZNOS;17
9341;EL GALPON;17
9342;EL SAPO;17
9343;LA COSTA;17
9344;LA FLORIDA;17
9345;BAJO HONDO;12
9346;COLONIA EL CISCO;12
9347;EL BORDO;12
9348;EL CONSUELO;12
9349;EL SIMBOLAR;12
9350;EL VIRQUE;12
9351;LA AGUADA;12
9352;LA FLORIDA;12
9353;LOMA ALTA;12
9354;MIRAFLORES;12
9355;MONTE GRANDE;12
9356;MONTE NEGRO;12
9357;NEPES;12
9358;COLONIA OFICIAL 21;8
9359;COLONIA SAN JUAN;8
9360;DISTRITO MONTOYA;8
9361;EL PUEBLITO;8
9362;ALDEA EIGENFELD;8
9363;ALDEA SAN ANTONIO;8
9364;BAJADA GRANDE;8
9365;CAMPO MASSINE;8
9366;CAMPO MUJICA;8
9367;VALIAZO;10
9368;VARAS;10
9369;VIZCARRA;10
9370;BAJO DE LUCAS;12
9371;BASE CHAMICAL;12
9372;CHULO;12
9373;EL CARMEN;12
9374;EL GARABATO;12
9375;EL QUEBRACHAL;12
9376;LA RESISTENCIA;12
9377;LA SERENA;12
9378;LAS AMOLADERAS;12
9379;LAS FLORES;12
9380;LAS TALAS;12
9381;LOS BALDES;12
9382;LOS BORDOS;12
9383;POZO DE LA VACA;12
9384;POZO REDONDO;12
9385;ROSILLO MUERTO;12
9386;SAN RAFAEL;12
9387;VILLA CARMELA;12
9388;LAS HIGUERITAS;12
9389;LA PUNTILLA;12
9390;LOS SARMIENTOS;12
9391;CAMPO PARERA;8
9392;CAMPO REBECHI;8
9393;LOS DESMONTES;17
9394;LUNA MUERTA;17
9395;MADREJONES;17
9396;MEDIA LUNA;17
9397;MISION CHERENTA;17
9398;MONTE CARMELO;17
9399;MONTE SECO;17
9400;MONTEVIDEO;17
9401;PALO BLANCO;17
9402;PALO SANTO;17
9403;PLAYA ANCHA;17
9404;POCOY;17
9405;POMPEYA;17
9406;POZO BRAVO;17
9407;POZO DEL MACHO;17
9408;RIO SECO;17
9409;ROSARIO;17
9410;SAN ESTEBAN;17
9411;EL ENCON;17
9412;EL MANZANO;17
9413;EL MOLLAR;17
9414;EL PALOMAR;17
9415;EL POTRERO;17
9416;EL PUCARA;17
9417;EL ROSAL;17
9418;EL TIMBO;17
9419;EL TORO;17
9420;ESTANCIA EL GOLGOTA;17
9421;INCAHUASI;17
9422;INGENIERO MAURY;17
9423;LA HOYADA;17
9424;LA MERCED DE ARRIBA;17
9425;LAS CUEVAS;17
9426;MOROHUASI;17
9427;PASCHA;17
9428;SAN BERNARDO DE LAS ZORRAS;17
9429;SANTA ROSA DE TASTIL;17
9430;TACUARA;17
9431;LOS CASTILLOS;17
9432;SANTA BARBARA;17
9433;SANTA CLARA;17
9434;SANTA ROSA;17
9435;LAS MOJARRAS;17
9436;LOS CHURQUIS;17
9437;LOS COLORADOS;17
9438;LOS CORRALES;17
9439;LOS NOGALES;17
9440;LOS SAUCES;17
9441;OJO DE AGUA;17
9442;POZO VERDE;17
9443;PUENTE DE PLATA;17
9444;SAN ISIDRO;17
9445;SAN LORENZO;17
9446;SAN LUIS;17
9447;SAN PEDRO;17
9448;SANTA CRUZ;17
9449;SANTA ISABEL;17
9450;SANTA MARIA;17
9451;SANTA ROSA;17
9452;SIMBOL YACO;17
9453;UNQUILLO;17
9454;EL POTRERO;17
9455;CARABAJAL;17
9456;CARRERA MUERTA;17
9457;CERRO NEGRO DE TIRAO;17
9458;CHORRILLOS;17
9459;COLONIA NEUROPSIQUIATICA;17
9460;CORRALITO;17
9461;EL ALISAL;17
9462;MAIPU;4
9463;MONGAY;4
9464;QUIA;4
9465;RINCON DE LUNA;4
9466;RINCON DEL ZORRO;4
9467;SAN CARLOS;4
9468;TACUARI;4
9469;TRES HORQUETAS;4
9470;BAJO HONDO GRANDE;4
9471;COLONIA BAJO HONDO CHICO;4
9472;COLONIA CERVEZA HELADA;4
9473;COLONIA EL TOBA;4
9474;COLONIA NAPENAY;4
9475;COLONIA PAMPA ALEGRIA;4
9476;COLONIA SARMIENTO;4
9477;ENSANCHE NORTE;4
9478;LA CHIQUITA NORTE;4
9479;LA MASCOTA;4
9480;LA POBLADORA;4
9481;LOTE XVII;4
9482;LA ESTELA;4
9483;LA MANUELA;4
9484;LA VIRUELA;4
9485;LAS GOLONDRINAS NORTE;4
9486;LOS FORTINES;4
9487;LOTE 20;4
9488;LOTE 88;4
9489;MESON DE FIERRO;4
9490;PUEBLO CLODOMIRO DIAZ;4
9491;VILLA MARIA;9
9492;VILLA RURAL;9
9493;VISTA ALEGRE;9
9494;ALGARROBO;9
9495;AURORA;9
9496;BOQUERON;9
9497;BUEY MUERTO;9
9498;CEIBO TRECE;9
9499;COLONIA LA PRIMAVERA;9
9500;COLONIA LOS SANTAFESINOS;9
9501;COLONIA SAN JUAN;9
9502;COLONIA SARMIENTO;9
9503;COLONIA SUDAMERICANA;9
9504;COSTA ALEGRE;9
9505;EL RECODO;9
9506;ESPERANZA;9
9507;ISLA APANDO;9
9508;ISLA LEONA;9
9509;ISLA PUEN;9
9510;CHILCAYOC;10
9511;CIENAGA;10
9512;CIENAGA GRANDE;10
9513;COIRURO;10
9514;ESTANCIA GRANDE;10
9515;PIEDRAS BLANCAS;10
9516;POZO BRAVO;10
9517;POZO COLORADO;10
9518;PUERTA DE LIPAN;10
9519;PUNTA CORRAL;10
9520;SALADILLO;10
9521;GOBERNADOR BENEGAS;13
9522;LAS TORTUGAS;13
9523;PRESIDENTE SARMIENTO;13
9524;KILOMETRO 11 (GUAYMALLEN);13
9525;BERMEJO;13
9526;BUENA NUEVA;13
9527;CAPILLA DEL ROSARIO;13
9528;EL SAUCE;13
9529;GENERAL BELGRANO;13
9530;JESUS NAZARENO;13
9531;LAS CAÑAS;13
9532;PEDRO MOLINA;13
9533;SAN FRANCISCO DEL MONTE;13
9534;SAN JOSE;13
9535;VILLA NUEVA;13
9536;MUNDO NUEVO;13
9537;TRES ESQUINAS;13
9538;PASO BLANCO;8
9539;VILLAGUAY ESTE;8
9540;EL ABRA;7
9541;ESTANCIA SAN BENITO;7
9542;RINCON GUAZU;7
9543;SCORZA CUE;7
9544;VILLA LA PALMIRA;7
9545;BUENA VISTA;7
9546;CAA CARAI;7
9547;KILOMETRO 517;7
9548;LA CACHUERA;7
9549;LAS LOMAS;7
9550;LIBERTAD;7
9551;MONTE GRANDE;7
9552;MONTE HERMOSO;7
9553;PASO MORENO;7
9554;PUERTO TALA;7
9555;PUERTO VALLE;7
9556;PUNTA DE ORO;7
9557;RINCON SANTA MARIA;7
9558;SANTOS LUGARES;7
9559;URRUTIA;7
9560;TRES MOJONES ESTE;4
9561;TRES MOJONES OESTE;4
9562;CAMPO CANTON;4
9563;COLONIA JUAN LAVALLE;4
9564;PAMPA ALSINA;4
9565;PAMPA LA PORTEÑA;4
9566;PAMPA ZAPPA;4
9567;SAN ANTONIO;4
9568;2 DE MAYO;4
9569;CAMPO CANTON;4
9570;COLONIA GENERAL NECOCHEA;4
9571;COLONIA JUAN LAVALLE;4
9572;CURVA DE NOVOA;4
9573;EL ARENAL;4
9574;EL ESTERO;4
9575;EL PUCA;4
9576;EL TRIANGULO;4
9577;INDIA MUERTA;4
9578;LA ESTERLINA;4
9579;LA SELVA;4
9580;LAS PIEDRITAS;4
9581;LOS ARENALES;4
9582;LOS CERRITOS;4
9583;LOTE NORASSI;4
9584;PAMPA BRUGNOLI;4
9585;PAMPA CARNEVALE;4
9586;PAMPA CASTRO;4
